user_id,signup_date,acquisition_channel,plan,onboarding_completed,signup_month,churn_date,is_active
2963,18-04-2025,Referral,Basic,0,2025-04,,1
2964,28-02-2025,App Store,Standard,1,2025-02,14-04-2025,0
2965,05-05-2025,Paid Social,Basic,0,2025-05,14-08-2025,0
2966,17-04-2025,Organic Search,Basic,0,2025-04,23-05-2025,0
2967,02-09-2025,Email Campaign,Standard,0,2025-09,08-10-2025,0
2968,04-09-2025,Paid Social,Basic,1,2025-09,,1
2969,08-01-2025,Organic Search,Basic,1,2025-01,,1
2970,21-05-2025,Email Campaign,Basic,0,2025-05,,1
2971,08-01-2025,Organic Search,Standard,0,2025-01,10-07-2025,0
2972,04-04-2025,Organic Search,Standard,1,2025-04,,1
2973,08-02-2025,Organic Search,Basic,1,2025-02,,1
2974,22-03-2025,Paid Social,Basic,1,2025-03,25-03-2025,0
2975,06-07-2025,Paid Social,Standard,0,2025-07,16-09-2025,0
2976,25-03-2025,Paid Social,Basic,0,2025-03,,1
2977,29-03-2025,Email Campaign,Standard,0,2025-03,23-09-2025,0
2978,30-08-2025,App Store,Standard,1,2025-08,,1
2979,03-04-2025,Organic Search,Basic,0,2025-04,02-08-2025,0
2980,27-03-2025,Organic Search,Basic,1,2025-03,,1
2981,13-02-2025,Organic Search,Standard,1,2025-02,26-02-2025,0
2982,17-05-2025,Organic Search,Basic,0,2025-05,,1
2983,15-03-2025,Referral,Basic,1,2025-03,07-08-2025,0
2984,05-02-2025,Email Campaign,Standard,1,2025-02,01-04-2025,0
2985,11-04-2025,Email Campaign,Basic,0,2025-04,20-04-2025,0
2986,05-06-2025,Organic Search,Basic,1,2025-06,,1
2987,12-09-2025,Paid Social,Basic,1,2025-09,,1
2988,20-06-2025,Paid Social,Standard,1,2025-06,26-10-2025,0
2989,04-08-2025,Organic Search,Basic,1,2025-08,01-10-2025,0
2990,19-06-2025,Referral,Premium,0,2025-06,15-07-2025,0
2991,09-09-2025,App Store,Standard,1,2025-09,,1
2992,24-02-2025,Paid Social,Basic,0,2025-02,09-05-2025,0
2993,01-04-2025,Email Campaign,Basic,1,2025-04,08-08-2025,0
2994,11-04-2025,Paid Social,Basic,1,2025-04,,1
2995,04-06-2025,Organic Search,Standard,1,2025-06,27-06-2025,0
2996,21-05-2025,Referral,Standard,0,2025-05,14-10-2025,0
2997,22-06-2025,Organic Search,Standard,1,2025-06,,1
2998,10-01-2025,Organic Search,Basic,0,2025-01,10-08-2025,0
2999,16-08-2025,Referral,Standard,1,2025-08,,1
3000,22-09-2025,App Store,Basic,0,2025-09,,1
